file,sku,uid,status,message
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK041R.jpg,WK041R,41160566,OK,"{
    ""image_id"": ""6a6351dce39ee12067306587"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6351dce39ee12067306587"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6351dce39ee12067306587""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK042R.jpg,WK042R,41160567,OK,"{
    ""image_id"": ""6a6351e5e39ee1bc6730653b"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6351e5e39ee1bc6730653b"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6351e5e39ee1bc6730653b""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK043L.jpg,WK043L,41160568,OK,"{
    ""image_id"": ""6a6351efe39ee15c6630668b"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6351efe39ee15c6630668b"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6351efe39ee15c6630668b""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK043R.jpg,WK043R,41160569,OK,"{
    ""image_id"": ""6a6351f8be7ea0895f6461be"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6351f8be7ea0895f6461be"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6351f8be7ea0895f6461be""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK046L.jpg,WK046L,41160570,OK,"{
    ""image_id"": ""6a635200e39ee1f767306539"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a635200e39ee1f767306539"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a635200e39ee1f767306539""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK046R.jpg,WK046R,41160571,OK,"{
    ""image_id"": ""6a635207e39ee1116630660e"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a635207e39ee1116630660e"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a635207e39ee1116630660e""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK047L.jpg,WK047L,41160572,OK,"{
    ""image_id"": ""6a63520ee39ee15c6630669f"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a63520ee39ee15c6630669f"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a63520ee39ee15c6630669f""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK047R.jpg,WK047R,41160573,OK,"{
    ""image_id"": ""6a635219e39ee1f867306539"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a635219e39ee1f867306539"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a635219e39ee1f867306539""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK048L.jpg,WK048L,41160574,OK,"{
    ""image_id"": ""6a635223e39ee1e964306669"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a635223e39ee1e964306669"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a635223e39ee1e964306669""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK048R.jpg,WK048R,41160575,OK,"{
    ""image_id"": ""6a63522be39ee108673065fd"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a63522be39ee108673065fd"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a63522be39ee108673065fd""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK050L.jpg,WK050L,41160576,OK,"{
    ""image_id"": ""6a635232e39ee1086730660e"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a635232e39ee1086730660e"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a635232e39ee1086730660e""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK051L.jpg,WK051L,41160577,OK,"{
    ""image_id"": ""6a63523be39ee1bc6730654e"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a63523be39ee1bc6730654e"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a63523be39ee1bc6730654e""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK054L.jpg,WK054L,41160578,OK,"{
    ""image_id"": ""6a635243e39ee15a68306515"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a635243e39ee15a68306515"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a635243e39ee15a68306515""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK055L.jpg,WK055L,41160579,OK,"{
    ""image_id"": ""6a63524ae39ee1816730654e"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a63524ae39ee1816730654e"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a63524ae39ee1816730654e""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK059L.jpg,WK059L,41160580,OK,"{
    ""image_id"": ""6a635252e39ee120673065aa"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a635252e39ee120673065aa"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a635252e39ee120673065aa""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK062L.jpg,WK062L,41160581,OK,"{
    ""image_id"": ""6a63525ce39ee1be67306539"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a63525ce39ee1be67306539"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a63525ce39ee1be67306539""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK062R.jpg,WK062R,41160582,OK,"{
    ""image_id"": ""6a635266e39ee120673065ba"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a635266e39ee120673065ba"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a635266e39ee120673065ba""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK066L.jpg,WK066L,41160583,OK,"{
    ""image_id"": ""6a63526fe39ee11e6830656d"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a63526fe39ee11e6830656d"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a63526fe39ee11e6830656d""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK066R.jpg,WK066R,41160584,OK,"{
    ""image_id"": ""6a635278e39ee1f76730666a"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a635278e39ee1f76730666a"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a635278e39ee1f76730666a""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK066L.jpg,WK066L,41160583,OK,"{
    ""image_id"": ""6a63526fe39ee11e6830656d"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a63526fe39ee11e6830656d"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a63526fe39ee11e6830656d""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK066R.jpg,WK066R,41160584,OK,"{
    ""image_id"": ""6a635278e39ee1f76730666a"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a635278e39ee1f76730666a"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a635278e39ee1f76730666a""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK067L.jpg,WK067L,41160585,OK,"{
    ""image_id"": ""6a63527de39ee11e6830657f"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a63527de39ee11e6830657f"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a63527de39ee11e6830657f""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK067R.jpg,WK067R,41160586,OK,"{
    ""image_id"": ""6a635350e39ee15a68306543"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a635350e39ee15a68306543"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a635350e39ee15a68306543""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK068L.jpg,WK068L,41160587,OK,"{
    ""image_id"": ""6a635358e39ee15a68306554"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a635358e39ee15a68306554"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a635358e39ee15a68306554""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK068R.jpg,WK068R,41160588,OK,"{
    ""image_id"": ""6a63535ee39ee1da6830651d"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a63535ee39ee1da6830651d"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a63535ee39ee1da6830651d""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK069L.jpg,WK069L,41160589,OK,"{
    ""image_id"": ""6a635365e39ee1dd6830652a"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a635365e39ee1dd6830652a"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a635365e39ee1dd6830652a""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK069R.jpg,WK069R,41160590,OK,"{
    ""image_id"": ""6a635370e39ee1316930651a"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a635370e39ee1316930651a"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a635370e39ee1316930651a""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK070L.jpg,WK070L,41160591,OK,"{
    ""image_id"": ""6a63537de39ee1ed68306535"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a63537de39ee1ed68306535"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a63537de39ee1ed68306535""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK070R.jpg,WK070R,41160592,OK,"{
    ""image_id"": ""6a635386be7ea02e686461be"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a635386be7ea02e686461be"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a635386be7ea02e686461be""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK071L.jpg,WK071L,41160593,OK,"{
    ""image_id"": ""6a635391e39ee1ed68306546"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a635391e39ee1ed68306546"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a635391e39ee1ed68306546""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK071R.jpg,WK071R,41160594,OK,"{
    ""image_id"": ""6a635397e39ee16469306515"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a635397e39ee16469306515"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a635397e39ee16469306515""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK073L.jpg,WK073L,41160595,OK,"{
    ""image_id"": ""6a63539ce39ee13169306546"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a63539ce39ee13169306546"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a63539ce39ee13169306546""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK073R.jpg,WK073R,41160596,OK,"{
    ""image_id"": ""6a6353a1e39ee16a69306514"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6353a1e39ee16a69306514"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6353a1e39ee16a69306514""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK074L.jpg,WK074L,41160597,OK,"{
    ""image_id"": ""6a6353a9be7ea0fa4a646287"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6353a9be7ea0fa4a646287"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6353a9be7ea0fa4a646287""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK076L.jpg,WK076L,41160598,OK,"{
    ""image_id"": ""6a6353b6e39ee16f69306514"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6353b6e39ee16f69306514"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6353b6e39ee16f69306514""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK076R.jpg,WK076R,41160599,OK,"{
    ""image_id"": ""6a6353bfe39ee1f168306524"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6353bfe39ee1f168306524"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6353bfe39ee1f168306524""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK077L.jpg,WK077L,41160600,OK,"{
    ""image_id"": ""6a6353c7e39ee15d68306564"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6353c7e39ee15d68306564"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6353c7e39ee15d68306564""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK078L.jpg,WK078L,41160601,OK,"{
    ""image_id"": ""6a6353d1be7ea0ae5764630d"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6353d1be7ea0ae5764630d"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6353d1be7ea0ae5764630d""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK078R.jpg,WK078R,41160602,OK,"{
    ""image_id"": ""6a6353dbbe7ea0d84a64624f"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6353dbbe7ea0d84a64624f"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6353dbbe7ea0d84a64624f""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK079L.jpg,WK079L,41160603,OK,"{
    ""image_id"": ""6a6353e6be7ea0e94f64620c"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6353e6be7ea0e94f64620c"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6353e6be7ea0e94f64620c""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK083L.jpg,WK083L,41160604,OK,"{
    ""image_id"": ""6a6353ede39ee17469306527"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6353ede39ee17469306527"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6353ede39ee17469306527""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK083R.jpg,WK083R,41160605,OK,"{
    ""image_id"": ""6a6353efe39ee1ed6830655e"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6353efe39ee1ed6830655e"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6353efe39ee1ed6830655e""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK086L.jpg,WK086L,41160606,OK,"{
    ""image_id"": ""6a6353f5e39ee1746930652d"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6353f5e39ee1746930652d"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6353f5e39ee1746930652d""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK087L.jpg,WK087L,41160607,OK,"{
    ""image_id"": ""6a6353fcbe7ea0eb4f646240"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6353fcbe7ea0eb4f646240"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6353fcbe7ea0eb4f646240""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK089L.jpg,WK089L,41160608,OK,"{
    ""image_id"": ""6a635406be7ea0494e646251"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a635406be7ea0494e646251"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a635406be7ea0494e646251""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK089R.jpg,WK089R,41160609,OK,"{
    ""image_id"": ""6a635411e39ee17869306519"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a635411e39ee17869306519"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a635411e39ee17869306519""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK090L.jpg,WK090L,41160610,OK,"{
    ""image_id"": ""6a635415e39ee18b69306514"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a635415e39ee18b69306514"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a635415e39ee18b69306514""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK090R.jpg,WK090R,41160611,OK,"{
    ""image_id"": ""6a63541ebe7ea02b4964621c"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a63541ebe7ea02b4964621c"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a63541ebe7ea02b4964621c""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK092L.jpg,WK092L,41160612,OK,"{
    ""image_id"": ""6a63542ae39ee1796930651a"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a63542ae39ee1796930651a"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a63542ae39ee1796930651a""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK092R.jpg,WK092R,41160613,OK,"{
    ""image_id"": ""6a635432e39ee15a6830658d"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a635432e39ee15a6830658d"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a635432e39ee15a6830658d""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK093L.jpg,WK093L,41160614,OK,"{
    ""image_id"": ""6a635438e39ee17269306521"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a635438e39ee17269306521"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a635438e39ee17269306521""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK093R.jpg,WK093R,41160615,OK,"{
    ""image_id"": ""6a63543ebe7ea02b686461c5"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a63543ebe7ea02b686461c5"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a63543ebe7ea02b686461c5""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK094L.jpg,WK094L,41160616,OK,"{
    ""image_id"": ""6a635446e39ee17469306547"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a635446e39ee17469306547"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a635446e39ee17469306547""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK094R.jpg,WK094R,41160617,OK,"{
    ""image_id"": ""6a63544de39ee17b69306518"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a63544de39ee17b69306518"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a63544de39ee17b69306518""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK095L.jpg,WK095L,41160618,OK,"{
    ""image_id"": ""6a635454e39ee17b69306529"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a635454e39ee17b69306529"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a635454e39ee17b69306529""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK095R.jpg,WK095R,41160619,OK,"{
    ""image_id"": ""6a635459e39ee19469306514"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a635459e39ee19469306514"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a635459e39ee19469306514""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/SK2/WK096L.jpg,WK096L,41160620,OK,"{
    ""image_id"": ""6a635461e39ee17b6930653b"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a635461e39ee17b6930653b"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a635461e39ee17b6930653b""
}"
